zpid,streetAddress,zipcode,city,state,latitude,longitude,price,dateSold,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,listing_sub_type,isUnmappable,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,timeOnZillow,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,isShowcaseListing,has_heating,has_cooling,year_built,list_price,sold_price,price_change,list_date,sold_date,time_on_market
4095791,11623 S Kolin Ave,60803,Alsip,IL,41.68128,-87.72806,335000,1764835200000,2,3,1680,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,319000,2372,{},False,False,RECENTLY_SOLD,335000,287336000,True,False,False,USD,USA,219990,False,True,True,1960,319999,335000,15001,2025-10-17 00:00:00,2025-12-04 00:00:00,48
4098751,11138 S Artesian Ave,60655,Chicago,IL,41.6906,-87.68275,340000,1764835200000,3,3,1600,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,344200,3008,{},False,False,RECENTLY_SOLD,340000,287336000,True,False,False,USD,USA,193790,False,True,True,1948,335000,340000,5000,2025-10-28 00:00:00,2025-12-04 00:00:00,37
4102332,3404 W 125th St,60803,Alsip,IL,41.66653,-87.70519,279000,1764835200000,1,4,1013,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,277100,2231,{},False,False,RECENTLY_SOLD,279000,287336000,True,False,False,USD,USA,220000,False,True,True,1967,279000,279000,0,2025-10-21 00:00:00,2025-12-04 00:00:00,44
4115885,525 E 87th Pl,60619,Chicago,IL,41.73538,-87.61099,135000,1764835200000,1,2,965,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,133400,1493,{},False,False,RECENTLY_SOLD,135000,287336000,True,False,False,USD,USA,109990,False,True,False,1921,144900,135000,-9900,2025-07-17 00:00:00,2025-12-04 00:00:00,140
4140216,10924 S Wabash Ave,60628,Chicago,IL,41.695454,-87.62234,86000,1764835200000,2,4,1907,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,,2189,{},False,False,RECENTLY_SOLD,86000,287336000,True,False,False,USD,USA,56500,False,True,False,1900,89700,86000,-3700,2025-09-19 00:00:00,2025-12-04 00:00:00,76
4142682,11010 S Union Ave,60628,Chicago,IL,41.693817,-87.64035,305000,1764835200000,3,5,1310,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,310400,3238,{},False,False,RECENTLY_SOLD,305000,287336000,True,False,False,USD,USA,169990,False,True,True,1952,309900,305000,-4900,2025-10-15 00:00:00,2025-12-04 00:00:00,50
4149201,11836 S Hale Ave,60643,Chicago,IL,41.678062,-87.673546,280000,1764835200000,2,4,1158,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,,2263,{},False,False,RECENTLY_SOLD,280000,287336000,True,False,False,USD,USA,170000,False,True,True,1954,279000,280000,1000,2025-09-11 00:00:00,2025-12-04 00:00:00,84
4168299,2516 E 99th St,60617,Chicago,IL,41.715603,-87.5627,86500,1764835200000,1,2,965,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,84300,1503,{},False,False,RECENTLY_SOLD,86500,287336000,True,False,False,USD,USA,40000,False,True,True,1945,85000,86500,1500,2025-10-15 00:00:00,2025-12-04 00:00:00,50
4184354,7809 Sycamore Dr,60462,Orland Park,IL,41.615013,-87.809685,380000,1764835200000,2,4,2165,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,379000,3163,{},False,False,RECENTLY_SOLD,380000,287336000,True,False,False,USD,USA,349990,False,True,True,1973,375000,380000,5000,2025-10-31 00:00:00,2025-12-04 00:00:00,34
4196654,16718 Paxton Ave APT 1S,60477,Tinley Park,IL,41.586548,-87.81104,227000,1764835200000,2,2,1250,CONDO,RECENTLY_SOLD,3,False,False,224700,2050,{},False,False,RECENTLY_SOLD,227000,287336000,True,False,False,USD,USA,133870,False,True,True,1988,229000,227000,-2000,2025-10-26 00:00:00,2025-12-04 00:00:00,39
4233707,17220 Central Ave,60477,Tinley Park,IL,41.57822,-87.75622,345000,1764835200000,2,2,1001,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,344700,2459,{},False,False,RECENTLY_SOLD,345000,287336000,True,False,False,USD,USA,294350,False,True,True,1951,345000,345000,0,2025-10-25 00:00:00,2025-12-04 00:00:00,40
4234670,17377 71st Ave,60477,Tinley Park,IL,41.574764,-87.790184,350000,1764835200000,2,3,1506,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,337200,2540,{},False,False,RECENTLY_SOLD,350000,287336000,True,False,False,USD,USA,239990,False,True,True,1953,340000,350000,10000,2025-10-31 00:00:00,2025-12-04 00:00:00,34
4255395,14911 Woodlawn Ave,60419,Dolton,IL,41.623905,-87.58771,259000,1764835200000,3,3,2615,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,258900,3019,{},False,False,RECENTLY_SOLD,259000,287336000,True,False,False,USD,USA,81310,False,True,True,1955,259900,259000,-900,2025-10-09 00:00:00,2025-12-04 00:00:00,56
4256785,330 Paxton Ave,60409,Calumet City,IL,41.62795,-87.569145,242268,1764835200000,3,3,1000,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,235200,1945,{},False,False,RECENTLY_SOLD,242268,287336000,True,False,False,USD,USA,110000,False,True,True,1956,237700,242268,4568,2025-09-12 00:00:00,2025-12-04 00:00:00,83
4295268,18434 Dundee Ave,60430,Homewood,IL,41.5544,-87.67643,295000,1764835200000,2,3,1600,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,304000,2415,{},False,False,RECENTLY_SOLD,295000,287336000,True,False,False,USD,USA,116630,False,True,True,1943,315000,295000,-20000,2025-10-17 00:00:00,2025-12-04 00:00:00,48
4367613,6N447 Virginia Rd,60172,Roselle,IL,41.968884,-88.1172,524000,1764835200000,3,3,2145,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,514400,3377,{},False,False,RECENTLY_SOLD,524000,287336000,True,False,False,USD,USA,110910,False,True,True,1938,549896,524000,-25896,2025-10-03 00:00:00,2025-12-04 00:00:00,62
4368881,660 Newport St S,60172,Roselle,IL,41.96847,-88.098114,365000,1764835200000,2,2,962,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,376300,2247,{},False,False,RECENTLY_SOLD,365000,287336000,True,False,False,USD,USA,86300,False,True,True,1978,375000,365000,-10000,2025-10-30 00:00:00,2025-12-04 00:00:00,35
4402311,1312 N Saddle Row,60101,Addison,IL,41.951885,-88.02631,505000,1764835200000,3,4,2368,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,487400,3623,{},False,False,RECENTLY_SOLD,505000,287336000,True,False,False,USD,USA,130560,False,True,True,1983,530000,505000,-25000,2025-10-21 00:00:00,2025-12-04 00:00:00,44
4414101,366 N Highview Ave,60126,Elmhurst,IL,41.908558,-87.95672,1695000,1764835200000,6,5,5311,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,1684600,2557,{},False,False,RECENTLY_SOLD,1695000,287336000,True,False,False,USD,USA,112920,False,True,True,2025,1695000,1695000,0,2025-10-23 00:00:00,2025-12-04 00:00:00,42
4416099,27W229 Providence Ln,60190,Winfield,IL,41.8863,-88.15373,283000,1764835200000,2,3,1260,TOWNHOUSE,RECENTLY_SOLD,3,False,False,285500,2517,{},False,False,RECENTLY_SOLD,283000,287336000,True,False,False,USD,USA,69370,False,True,True,1982,299000,283000,-16000,2025-09-23 00:00:00,2025-12-04 00:00:00,72
4417062,212 N Oakwood Ave,60185,West Chicago,IL,41.88759,-88.19884,345000,1764835200000,2,4,1964,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,349400,2888,{},False,False,RECENTLY_SOLD,345000,287336000,True,False,False,USD,USA,84960,False,True,True,1977,349900,345000,-4900,2025-10-15 00:00:00,2025-12-04 00:00:00,50
4423215,30W012 Mayfair Ct,60555,Warrenville,IL,41.850403,-88.2048,315000,1764835200000,2,2,1290,TOWNHOUSE,RECENTLY_SOLD,3,False,False,311200,2258,{},False,False,RECENTLY_SOLD,315000,287336000,True,False,False,USD,USA,73190,False,True,True,1993,315000,315000,0,2025-11-06 00:00:00,2025-12-04 00:00:00,28
4448494,220 E Elm St,60189,Wheaton,IL,41.85485,-88.10287,617000,1764835200000,3,4,2488,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,630900,3979,{},False,False,RECENTLY_SOLD,617000,287336000,True,False,False,USD,USA,164730,False,True,True,1953,729000,617000,-112000,2025-06-21 00:00:00,2025-12-04 00:00:00,166
4449010,1602 Hunters Glen Ct,60189,Wheaton,IL,41.84612,-88.1099,1300000,1764835200000,4,4,5053,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,1382600,6919,{},False,False,RECENTLY_SOLD,1300000,287336000,True,False,False,USD,USA,351460,False,True,True,2002,1375000,1300000,-75000,2025-10-10 00:00:00,2025-12-04 00:00:00,55
4455404,1694 Farragut Ct APT A,60189,Wheaton,IL,41.843246,-88.09086,205000,1764835200000,1,2,968,CONDO,RECENTLY_SOLD,3,False,False,207900,2052,{},False,False,RECENTLY_SOLD,205000,287336000,True,False,False,USD,USA,54060,False,True,True,1974,212000,205000,-7000,2025-10-10 00:00:00,2025-12-04 00:00:00,55
4473505,343 S Wisconsin Ave,60181,Villa Park,IL,41.883114,-87.98662,240000,1764835200000,1,2,960,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,243800,3011,{},False,False,RECENTLY_SOLD,240000,287336000,True,False,False,USD,USA,88200,False,True,True,1924,230000,240000,10000,2025-11-06 00:00:00,2025-12-04 00:00:00,28
4483267,818 S Villa Ave,60181,Villa Park,IL,41.87459,-87.96929,430000,1764835200000,2,3,1390,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,449000,2811,{},False,False,RECENTLY_SOLD,430000,287336000,True,False,False,USD,USA,119530,False,True,True,1960,450000,430000,-20000,2025-11-12 00:00:00,2025-12-04 00:00:00,22
4495765,2S137 Beaumont Ln,60148,Lombard,IL,41.84272,-88.02776,377500,1764835200000,2,3,1547,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,385600,3043,{},False,False,RECENTLY_SOLD,377500,287336000,True,False,False,USD,USA,92890,False,True,True,1967,405000,377500,-27500,2025-09-03 00:00:00,2025-12-04 00:00:00,92
4511160,2522 Arcadia Cir,60540,Naperville,IL,41.759144,-88.19772,332000,1764835200000,3,2,1324,TOWNHOUSE,RECENTLY_SOLD,3,False,False,331300,2347,{},False,False,RECENTLY_SOLD,332000,287336000,True,False,False,USD,USA,62000,False,True,True,1997,245000,332000,87000,2022-05-19 00:00:00,2025-12-04 00:00:00,1295
4549733,213 Winding Creek Dr,60565,Naperville,IL,41.742363,-88.137794,689000,1764835200000,3,4,2639,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,698600,3107,{},False,False,RECENTLY_SOLD,689000,287336000,True,False,False,USD,USA,184980,False,True,True,1985,689000,689000,0,2025-10-31 00:00:00,2025-12-04 00:00:00,34
4563954,4416 Seeley Ave,60515,Downers Grove,IL,41.81085,-88.02086,1015000,1764835200000,4,5,3579,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,1029800,4690,{},False,False,RECENTLY_SOLD,1015000,287336000,True,False,False,USD,USA,229840,False,True,True,1926,1070000,1015000,-55000,2025-09-17 00:00:00,2025-12-04 00:00:00,78
4564072,4637 Oakwood Ave,60515,Downers Grove,IL,41.80204,-88.01809,585000,1764835200000,2,3,2203,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,641300,3711,{},False,False,RECENTLY_SOLD,585000,287336000,True,False,False,USD,USA,149250,False,True,True,1951,625000,585000,-40000,2025-11-03 00:00:00,2025-12-04 00:00:00,31
4625610,2795 Brechin Trl,60124,Elgin,IL,42.056046,-88.34993,470000,1764835200000,4,3,2435,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,467900,3097,{},False,False,RECENTLY_SOLD,470000,287336000,True,False,False,USD,USA,408975,False,True,True,1988,475000,470000,-5000,2025-10-13 00:00:00,2025-12-04 00:00:00,52
4656500,5N380 Ronsu Ln,60175,St Charles,IL,41.946823,-88.34693,599900,1764835200000,3,4,3033,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,594100,4645,{},False,False,RECENTLY_SOLD,599900,287336000,True,False,False,USD,USA,512430,False,True,True,1973,599900,599900,0,2025-10-25 00:00:00,2025-12-04 00:00:00,40
4658434,3701 King Charles Ln,60174,St Charles,IL,41.92892,-88.26503,385000,1764835200000,3,2,1800,TOWNHOUSE,RECENTLY_SOLD,3,False,False,395200,2761,{},False,False,RECENTLY_SOLD,385000,287336000,True,False,False,USD,USA,340065,False,True,True,1997,400000,385000,-15000,2025-11-01 00:00:00,2025-12-04 00:00:00,33
4697476,630 N Buell Ave,60506,Aurora,IL,41.769276,-88.353745,370000,1764835200000,2,3,1550,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,365500,1418,{},False,False,RECENTLY_SOLD,370000,287699000,True,False,False,USD,USA,313230,False,True,True,2022,367500,370000,2500,2025-10-31 00:00:00,2025-12-04 00:00:00,34
4703366,320 Claim St,60505,Aurora,IL,41.759727,-88.3062,220000,1764835200000,2,5,1496,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,222900,2788,{},False,False,RECENTLY_SOLD,220000,287699000,True,False,False,USD,USA,173508,False,True,True,1900,224900,220000,-4900,2025-10-30 00:00:00,2025-12-04 00:00:00,35
4704422,1035 Dearborn Ave,60505,Aurora,IL,41.766945,-88.28958,219499,1764835200000,2,4,2680,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,231300,2657,{},False,False,RECENTLY_SOLD,219499,287699000,True,False,False,USD,USA,274329,False,True,True,1952,266000,219499,-46501,2025-04-09 00:00:00,2025-12-04 00:00:00,239
4720766,334 Ogden Falls Blvd,60543,Oswego,IL,41.711037,-88.284805,336500,1764835200000,3,3,1400,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,319400,2590,{},False,False,RECENTLY_SOLD,336500,287699000,True,False,False,USD,USA,282507,False,True,True,1997,315000,336500,21500,2025-10-23 00:00:00,2025-12-04 00:00:00,42
4737752,38366 N 4th Ave,60081,Spring Grove,IL,42.420742,-88.1763,227500,1764835200000,1,2,1380,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,238800,2407,{},False,False,RECENTLY_SOLD,227500,287699000,True,False,False,USD,USA,202752,False,True,True,2009,239900,227500,-12400,2025-10-03 00:00:00,2025-12-04 00:00:00,62
4784909,159 E Elk Ct,60030,Hainesville,IL,42.355186,-88.064316,272000,1764835200000,2,3,0,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,274600,2526,{},False,False,RECENTLY_SOLD,272000,287699000,True,False,False,USD,USA,177395,False,True,True,1996,275000,272000,-3000,2025-10-01 00:00:00,2025-12-04 00:00:00,64
4869192,100 Clubhouse Ln APT 206,60047,Lake Zurich,IL,42.19669,-88.1153,220000,1764835200000,2,2,1200,CONDO,RECENTLY_SOLD,3,False,False,234600,2301,{},False,False,RECENTLY_SOLD,220000,287699000,True,False,False,USD,USA,136193,False,True,True,1973,239900,220000,-19900,2025-09-29 00:00:00,2025-12-04 00:00:00,66
4876394,2426 Lexington Dr,60047,Long Grove,IL,42.165504,-88.01411,1311369,1764835200000,8,7,8401,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,1354700,7366,{},False,False,RECENTLY_SOLD,1311369,287699000,True,False,False,USD,USA,1023915,False,True,True,2008,1750000,1311369,-438631,2025-06-19 00:00:00,2025-12-04 00:00:00,168
4894198,126 Woodstone Dr,60089,Buffalo Grove,IL,42.15836,-87.95645,355000,1764835200000,3,2,1327,TOWNHOUSE,RECENTLY_SOLD,3,False,False,373000,2507,{},False,False,RECENTLY_SOLD,355000,287699000,True,False,False,USD,USA,223693,False,True,True,1989,378000,355000,-23000,2025-11-07 00:00:00,2025-12-04 00:00:00,27
4913571,214 Burr Oak Ave,60015,Deerfield,IL,42.157055,-87.8591,1050036,1764835200000,4,6,4293,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,960800,4368,{},False,False,RECENTLY_SOLD,1050036,287699000,True,False,False,USD,USA,594630,False,True,True,1975,950000,1050036,100036,2025-10-20 00:00:00,2025-12-04 00:00:00,45
4914323,482 Taupo Ln,60015,Deerfield,IL,42.16142,-87.84316,805000,1764835200000,3,3,2593,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,835500,3293,{},False,False,RECENTLY_SOLD,805000,287699000,True,False,False,USD,USA,607108,False,True,True,1997,830000,805000,-25000,2025-10-31 00:00:00,2025-12-04 00:00:00,34
4929873,7736 El Pine Est,62025,Edwardsville,IL,38.780308,-89.90434,220000,1764835200000,2,3,1852,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,230700,2324,{},False,False,RECENTLY_SOLD,220000,287699000,True,False,False,USD,USA,342060,False,True,True,1995,225000,220000,-5000,2025-11-29 00:00:00,2025-12-04 00:00:00,5
4940204,617 N Morrison Ave,62234,Collinsville,IL,38.677605,-89.986404,220000,1764835200000,2,3,1560,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,200200,1668,{},False,False,RECENTLY_SOLD,220000,287699000,True,False,False,USD,USA,137520,False,True,True,1950,198500,220000,21500,2025-11-04 00:00:00,2025-12-04 00:00:00,30
4955808,571 Shellview St,62010,Bethalto,IL,38.9014,-90.03634,140000,1764835200000,2,4,1211,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,144100,1402,{},False,False,RECENTLY_SOLD,140000,287699000,True,False,False,USD,USA,120270,False,True,True,1930,145000,140000,-5000,2025-10-23 00:00:00,2025-12-04 00:00:00,42
4973538,529 5th St,62095,Wood River,IL,38.867096,-90.08789,164900,1764835200000,2,3,1677,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,165600,1151,{},False,False,RECENTLY_SOLD,164900,287699000,True,False,False,USD,USA,123480,False,True,True,1933,164900,164900,0,2025-11-03 00:00:00,2025-12-04 00:00:00,31
4985579,2336 Emert Ave,62040,Granite City,IL,38.72257,-90.106384,105900,1764835200000,2,4,1550,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,,1461,{},False,False,RECENTLY_SOLD,105900,287699000,True,False,False,USD,USA,148200,False,True,True,1966,105900,105900,0,2025-11-10 00:00:00,2025-12-04 00:00:00,24
5002574,2816 Ridgedale Dr,62035,Godfrey,IL,38.923862,-90.20459,165000,1764835200000,1,3,1696,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,179800,1404,{},False,False,RECENTLY_SOLD,165000,287699000,True,False,False,USD,USA,128430,False,True,True,1950,199900,165000,-34900,2025-10-14 00:00:00,2025-12-04 00:00:00,51
5028592,5713 Meadow Hill Ln,60051,McHenry,IL,42.410812,-88.21332,270000,1764835200000,1,3,1505,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,267300,2430,{},False,False,RECENTLY_SOLD,270000,287699000,True,False,False,USD,USA,251898,False,True,True,1964,264900,270000,5100,2025-10-30 00:00:00,2025-12-04 00:00:00,35
5056423,1201 Boxwood Dr,60014,Crystal Lake,IL,42.207954,-88.35497,375000,1764835200000,3,4,2419,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,396200,3147,{},False,False,RECENTLY_SOLD,375000,287699000,True,False,False,USD,USA,318927,False,True,True,1993,399999,375000,-24999,2025-10-22 00:00:00,2025-12-04 00:00:00,43
5062931,6123 Kilkenny Dr,60014,Crystal Lake,IL,42.240513,-88.264404,380000,1764835200000,3,3,2375,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,380300,3049,{},False,False,RECENTLY_SOLD,380000,287699000,True,False,False,USD,USA,315693,False,True,True,1968,395000,380000,-15000,2025-07-28 00:00:00,2025-12-04 00:00:00,129
5071467,12 Jefferson Ln,60013,Cary,IL,42.207527,-88.27165,417000,1764835200000,3,4,2529,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,427900,2904,{},False,False,RECENTLY_SOLD,417000,287699000,True,False,False,USD,USA,358803,False,True,True,1992,432000,417000,-15000,2025-10-22 00:00:00,2025-12-04 00:00:00,43
5077171,618 Grace Dr,60156,Lake In The Hills,IL,42.18368,-88.30063,325000,1764835200000,3,4,1451,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,342200,2707,{},False,False,RECENTLY_SOLD,325000,287699000,True,False,False,USD,USA,316083,False,True,True,1996,359900,325000,-34900,2025-10-03 00:00:00,2025-12-04 00:00:00,62
5077913,9802 Gallek Rd,60021,Fox River Grove,IL,42.187576,-88.24337,314000,1764835200000,2,4,0,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,304100,2789,{},False,False,RECENTLY_SOLD,314000,287699000,True,False,False,USD,USA,,False,True,True,1972,316500,314000,-2500,2025-06-15 00:00:00,2025-12-04 00:00:00,172
5101817,1505 W Leonard Dr,61523,Chillicothe,IL,40.90952,-89.503456,174900,1764835200000,1,2,1200,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,176400,1055,{},False,False,RECENTLY_SOLD,174900,287699000,True,False,False,USD,USA,142890,False,True,True,1955,174900,174900,0,2025-11-06 00:00:00,2025-12-04 00:00:00,28
5113758,5929 N Heinz Ln,61528,Edwards,IL,40.760334,-89.709,294000,1764835200000,4,4,3206,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,291700,1988,{},False,False,RECENTLY_SOLD,294000,287699000,True,False,False,USD,USA,209220,False,True,True,1972,297000,294000,-3000,2025-10-29 00:00:00,2025-12-04 00:00:00,36
5120516,1606 W Daytona Dr,61614,Peoria,IL,40.757393,-89.617775,117000,1764835200000,2,3,1640,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,,1697,{},False,False,RECENTLY_SOLD,117000,287699000,True,False,False,USD,USA,156660,False,True,True,1969,115000,117000,2000,2025-11-19 00:00:00,2025-12-04 00:00:00,15
5120744,5918 N Roxbury Ln,61614,Peoria,IL,40.758965,-89.60955,258000,1764835200000,3,4,2658,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,266300,2508,{},False,False,RECENTLY_SOLD,258000,287699000,True,False,False,USD,USA,237150,False,True,True,1962,289900,258000,-31900,2025-09-08 00:00:00,2025-12-04 00:00:00,87
5125226,4600 N Knoxville Ave,61614,Peoria,IL,40.74353,-89.59204,843000,1764835200000,5,5,5357,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,805800,3306,{},False,False,RECENTLY_SOLD,843000,287699000,True,False,False,USD,USA,811500,False,True,True,1910,799000,843000,44000,2025-10-01 00:00:00,2025-12-04 00:00:00,64
5164713,1618 S Arago St,61605,Peoria,IL,40.669582,-89.63025,20000,1764835200000,1,3,924,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,,1030,{},False,False,RECENTLY_SOLD,20000,287699000,True,False,False,USD,USA,25950,False,True,,1900,35000,20000,-15000,2025-10-24 00:00:00,2025-12-04 00:00:00,41
5207020,2059 45th St,61201,Rock Island,IL,41.4899,-90.53916,83000,1764835200000,2,2,1088,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,,1256,{},False,False,RECENTLY_SOLD,83000,287699000,True,False,False,USD,USA,118755,False,True,True,1929,99000,83000,-16000,2025-08-05 00:00:00,2025-12-04 00:00:00,121
5247266,1010 N Smiley St,62269,O'Fallon,IL,38.60382,-89.90197,346500,1764835200000,3,4,2714,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,343800,2642,{},False,False,RECENTLY_SOLD,346500,287699000,True,False,False,USD,USA,86942,False,True,True,1979,346500,346500,0,2025-10-16 00:00:00,2025-12-04 00:00:00,49
5252896,1426 Williams St,62206,Cahokia,IL,38.558796,-90.16349,110000,1764835200000,1,4,1300,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,55900,1077,{},False,False,RECENTLY_SOLD,110000,287699000,True,False,False,USD,USA,10519,False,True,True,1968,55000,110000,55000,2025-07-21 00:00:00,2025-12-04 00:00:00,136
5253999,302 Saint Leonard Dr,62206,Cahokia,IL,38.56163,-90.17119,105000,1764835200000,1,3,1155,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,117600,1505,{},False,False,RECENTLY_SOLD,105000,287699000,True,False,False,USD,USA,9220,False,True,True,1955,7500,105000,97500,2011-03-05 00:00:00,2025-12-04 00:00:00,5388
5255350,912 E 5th St,62206,Cahokia,IL,38.56173,-90.18393,105000,1764835200000,1,3,888,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,82500,1356,{},False,False,RECENTLY_SOLD,105000,287699000,True,False,False,USD,USA,9033,False,True,True,1958,30000,105000,75000,2017-05-10 00:00:00,2025-12-04 00:00:00,3130
5256144,223 Saint John Dr,62206,Cahokia,IL,38.553753,-90.17158,110000,1764835200000,1,4,1400,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,,1520,{},False,False,RECENTLY_SOLD,110000,287699000,True,False,False,USD,USA,11161,False,True,True,1954,25000,110000,85000,2025-06-26 00:00:00,2025-12-04 00:00:00,161
5256281,109 Dorcas Dr,62206,Cahokia,IL,38.55266,-90.168396,37000,1764835200000,1,3,1316,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,,1515,{},False,False,RECENTLY_SOLD,37000,287699000,True,False,False,USD,USA,12383,False,True,False,1958,59999,37000,-22999,2025-11-04 00:00:00,2025-12-04 00:00:00,30
5260717,19 Agnes Dr,62206,Cahokia,IL,38.551506,-90.13347,58000,1764835200000,2,3,1296,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,,1517,{},False,False,RECENTLY_SOLD,58000,287699000,True,False,False,USD,USA,10683,False,True,True,1956,78500,58000,-20500,2025-05-23 00:00:00,2025-12-04 00:00:00,195
5272904,125 Columbus Dr,62226,Belleville,IL,38.53878,-90.00895,253000,1764835200000,2,3,2212,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,237200,1812,{},False,False,RECENTLY_SOLD,253000,287699000,True,False,False,USD,USA,48471,False,True,True,1958,235000,253000,18000,2025-11-05 00:00:00,2025-12-04 00:00:00,29
5273598,11 N 32nd St,62226,Belleville,IL,38.530605,-90.012375,199500,1764835200000,2,3,1820,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,202800,1525,{},False,False,RECENTLY_SOLD,199500,288060000,True,False,False,USD,USA,27267,False,True,True,1922,199500,199500,0,2025-11-01 00:00:00,2025-12-04 00:00:00,33
5276228,21 S 10th St,62220,Belleville,IL,38.514496,-89.9972,55000,1764835200000,2,3,1120,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,,1419,{},False,False,RECENTLY_SOLD,55000,288060000,True,False,False,USD,USA,32683,False,True,True,1905,59900,55000,-4900,2025-11-23 00:00:00,2025-12-04 00:00:00,11
5295778,1006 Knollcrest Dr,61571,Washington,IL,40.708565,-89.3935,265000,1764835200000,2,3,2082,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,271500,2087,{},False,False,RECENTLY_SOLD,265000,288060000,True,False,False,USD,USA,184440,False,True,True,1969,279900,265000,-14900,2025-10-20 00:00:00,2025-12-04 00:00:00,45
5296344,1401 Westgate Rd,61571,Washington,IL,40.70983,-89.42142,275000,1764835200000,3,4,2324,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,271100,2485,{},False,False,RECENTLY_SOLD,275000,288060000,True,False,False,USD,USA,203280,False,True,True,1963,285000,275000,-10000,2025-10-16 00:00:00,2025-12-04 00:00:00,49
5303066,300 Lakeside Ave,61554,Pekin,IL,40.583527,-89.64498,160000,1764835200000,2,2,1740,SINGLE_FAMILY,RECENTLY_SOLD,3,False,False,159200,1868,{},False,False,RECENTLY_SOLD,160000,288060000,True,False,False,USD,USA,123660,False,True,True,1965,165000,160000,-5000,2025-11-03 00:00:00,2025-12-04 00:00:00,31
